question_id,question_type,question,answer,answer_begin_position,answer_end_position,article_id
15129,2,"ซุโด โทะชิอิชิ ได้ตั้งสมมติฐานของอักษร ""ไคดา"" มาจากคำว่า ""คะริยะ""ในภาษาจีนมาตรฐาน ที่แปลว่า ""ข้าราชการ"" ใช่หรือไม่",ไม่ใช่,,,825117
15130,2,เฟเธอร์เวท เป็นมวยรุ่นเล็กที่นักมวยต้องมีน้ำหนักมากกว่า 50 กิโลกรัมและไม่เกิน 52 กิโลกรัมใช่หรือไม่,ไม่ใช่,,,76020
15131,2,กระดาษของชาวโรมโบราณ ผลิตจากกกชนิดหนึ่ง ที่เรียกว่า ปาปิรัส (papyrus) และเรียกว่ากระดาษปาปิรัสใช่หรือไม่,ไม่ใช่,,,11305
15132,2,ประวัติการใช้กระดาษในสยามไม่ปรากฏหลักฐานชัดเจน แต่วัสดุที่มีลักษณะอย่างกระดาษนั้นประเทศไทยจะเรียกว่า สมุดลอกลาย ใช่หรือไม่,ไม่ใช่,,,11305
15133,2,เหตุอุกกาบาตตกในรัสเซีย พ.ศ. 2556 นั้นมีสะเก็ดดาวเข้าสู่ชั้นบรรยากาศของโลกเหนือบางส่วนของมองโกเลียใช่หรือไม่,ไม่ใช่,,,515868
15134,2,ภูเขาไฟเมานาโลอาเป็นภูเขาไฟที่ใหญ่ที่สุดในโลก ตั้งอยู่ในหาดราวายของอินโดนีเซียใช่หรือไม่,ไม่ใช่,,,71558
15135,2,ภูเขาไฟเมานาโลอามีภูมิอากาศแบบเขตหนาวเย็นตลอดปี ที่ระดับความสูงน้อยจะอบอุ่นกว่า และถ้ามากขึ้นจะเย็นถึงหนาวมากใช่หรือไม่,ไม่ใช่,,,71558
15136,2,ออสวัลโด เกร์เรโรได้เดินทางมาชิงตำแหน่งแชมป์โลกในรุ่นมินิฟลายเวตของ IBF กับรัตนพล ส.วรพินเมื่อพ.ศ. 2520 ใช่หรือไม่,ไม่ใช่,,,79712
15137,2,การแข่งขันเอบียูโรบอตคอนเทสต์ค.ศ. 2002 ถือเป็นปีแรกของการจัดเอบียูโรบอตคอนเทสต์ ซึ่งเกาหลีใต้เป็นเจ้าภาพใช่หรือไม่,ไม่ใช่,,,117888
15138,2,พญากระรอกจัดว่าเป็นสัตว์เลื้อยคลานขนาดใหญ่สกุลหนึ่ง โดยจัดอยู่ในวงศ์ย่อย Ratufinae ใช่หรือไม่,ไม่ใช่,,,384583
15139,2,อนุภาคบีตาเป็นกลุ่มของอิเล็กตรอนความเร็วสูงและพลังงานสูงที่ปล่อยออกมาจากบางชนิดของนิวเคลียสที่มีกรดอะซิติกใช่หรือไม่,ไม่ใช่,,,197250
15140,2,พระเจ้าธรรมเจดีย์เป็นกษัตริย์องค์ที่ 16 แห่งอาณาจักรกัมพูชา ครองสิริราชสมบัติระหว่างปี ค.ศ. 1471 ถึง 1492 ใช่หรือไม่,ไม่ใช่,,,897064
15141,2,เจ้าชายหัวใจเกินร้อย เป็นละครแนวคอมเมดี้-โรแมนติก ค่ายอาร์เอสที่ออกอากาศในปีพ.ศ. 2545 ใช่หรือไม่,ไม่ใช่,,,792312
15142,2,"สมโพธิ แสงเดือนฉาย นำเอาภาพยนตร์การ์ตูน ""โดเรม่อนผจญไดโนเสา"" เข้าฉายใน 2 โรงภาพยนตร์ คือ เมโทร และ ลิโดใช่หรือไม่",ไม่ใช่,,,126552
